day_of_year,hour,temperature_c,humidity,pressure_hpa,wind_speed_mps,dew_point_c,cloud_base_km,aerosol_index,precipitation_mm,cloud_type,next_day_temperature_c
142.0,8.0,25.5872611005796,47.41762564406886,1008.8343159441206,4.874612193964841,14.368810791134978,2.6185635736627635,0.90658554935988,0,cumulus,26.068977339819487
7.0,8.0,21.990726098217728,53.75874880417764,1013.9731122230093,7.505421728391202,13.336102171464773,1.5924984183773185,0.7074334403997351,0,cumulus,21.823339461142567
173.0,19.0,14.679574180373509,76.69734309970077,1006.191331671127,11.637310066502296,8.886982649423485,1.2830862395510603,0.9202413653940008,5.008292791740502,cumulus,14.028753959156708
215.0,10.0,11.492463899157128,62.33959898988415,1014.3207698957232,1.7126900321525038,4.771924321208059,1.932760331456616,0.7712644437499399,0,cumulus,10.519344367562441
274.0,7.0,11.328085117981523,76.40672995021345,1012.395047151358,5.501351371226116,6.302439571659103,1.9013879597977512,1.0124117756854325,2.227999211828345,stratus,10.208548837093518
263.0,5.0,7.714116797720449,76.97941394288351,1014.7094280173843,7.024632992789334,3.1110568576361843,2.1956952872715236,1.0374425077679679,1.8342892773848891,cumulus,8.892439497581211
144.0,9.0,26.135372814300823,61.54416861058124,1004.9281202887447,5.048874391301213,19.51327332817763,1.7930758936271771,0.9480093100092534,0,cumulus,26.40961967594528
290.0,13.0,3.5376893845442394,74.5168631750656,1019.4166157615601,3.098611312583118,-1.3464619145627388,1.6035638939423933,1.0463363517546582,0.606051931331997,stratus,2.933440974930785
302.0,16.0,1.0805511452121015,88.80004681597585,1019.8095542234582,5.588981732671422,-2.2259109523763394,1.4738202301884444,0.9562675269528197,4.7504703867891145,stratus,1.0284083232480556
27.0,12.0,16.35869836285207,67.22307043929666,1017.9516393135087,9.112729919197394,10.069713471283702,2.320313923361536,1.0476068404774783,0.5149722967884014,cumulus,16.55522143901008
129.0,13.0,19.61872901419919,58.360156359616916,1014.9651087664051,9.592108567175234,11.154551170063204,2.2509332772736905,1.034792575703191,0,cirrus,20.05928249010893
189.0,10.0,16.37330124466603,71.87195410976554,1006.5362913324847,6.994421162506377,10.587868717026417,1.5564162773985968,1.0835493720873737,3.301065015827334,stratus,16.9820835163573
239.0,12.0,5.72057597053815,65.31873474646264,1012.4015929809228,0.9589439661377153,-1.1522714175234894,1.8086784811908168,0.9456258819696884,0.9431173085951515,cumulus,7.041054422021597
224.0,2.0,9.696918304760786,71.12736899335812,1008.245380594587,1.680100804410993,3.91333475114667,1.3966600367185822,0.9351250287100895,1.6942805469781792,stratus,9.064302999273629
86.0,13.0,25.611666835462554,57.274412094289545,1012.0492685246871,1.788005736427884,16.104400038128766,2.220054340434594,1.1087696622425836,0,cumulus,27.985887193325496
310.0,3.0,8.314340935177423,79.76449769197404,1020.6438644628888,7.3679962024990475,3.7232847428889477,0.7947451102227175,1.0337761923496094,3.7570036577539905,cumulus,7.633839390491708
210.0,20.0,8.67912425725758,69.53201677507076,1002.5704645219818,10.536464624575313,2.6454250653546905,1.8136647659157905,1.1418197690860856,4.042549977790775,cumulus,6.834743030866517
130.0,6.0,24.915448195742307,61.51491052999836,1007.4140514010584,4.274251705079491,18.25453112426558,1.686066941694338,0.9064638997993061,2.7161918247954686,cumulus,25.139676044376053
18.0,16.0,12.160081446892212,64.94084288290303,1019.9040638808129,2.4775710473503096,5.315493619066554,2.354015767800061,0.965476769548165,0,cumulus,12.19119245539733
118.0,0.0,25.28078176667485,49.72061260455371,1011.3557901224226,0.8784647722467951,15.090578237520852,2.6767996308466855,0.8954544446093529,0,cumulus,27.27040922132397
238.0,16.0,3.8393279679292096,72.04937332142407,1012.6285593963643,2.348593578394758,-0.8465879462122766,0.8714443517421816,1.109543195318308,1.911379348513317,stratus,2.7330002776454148
327.0,15.0,7.699655351039755,65.65223631392321,1016.3960817011143,4.128190083248077,0.6880073587891484,2.5433594527916408,0.9513503088063254,0.09982464159539961,cumulus,6.726822974775138
215.0,12.0,11.865313160592603,75.77814343168522,1003.3846597087019,6.5827159059940765,5.669157097924346,2.1652061859310963,0.995083562460131,2.4124738948244797,cumulus,11.664651215327739
84.0,18.0,18.578718351355448,72.13058795922383,1013.4560193656455,0.3357518725129342,13.244267073389327,1.8724490771990467,1.0030823136793914,1.8724302313273578,stratus,18.509825186312057
343.0,17.0,10.588112055359915,65.92715684603762,1012.598820030203,4.3090467245590345,3.9559102385321845,2.4393797592499546,1.0357204666499866,1.4465642227079583,cumulus,11.062694281249165
347.0,15.0,11.675762174725833,67.63830137451579,1017.8654092892734,7.404232661505283,5.232229589998404,1.5949021873650648,0.7972213452879898,3.649739211342722,cumulus,10.291686305845358
22.0,22.0,18.44564253652682,51.07394701525925,1015.5101837338467,1.7383085747129,8.391945658913045,3.0133009620504523,1.009651643517287,0,cumulus,17.94393614611474
359.0,4.0,15.326792377122048,58.8574794810819,1016.4883785932631,2.8639929253960514,7.595179245760714,2.3094927378881236,1.0550049492284548,0,cumulus,14.672460714232681
129.0,5.0,25.515106153360655,63.06555265466514,1019.6959281458787,4.649288495833489,18.24953064847227,2.0882324826507435,0.91670557644249,3.2017608381509155,cumulus,26.04540912789058
303.0,15.0,4.893913549759871,45.72120842637013,1014.4463808597568,6.608310322147795,-7.548987593711653,2.912886969834565,0.7465337905287308,0,cumulus,5.267815496420539
232.0,2.0,8.0076503146535,75.32405846854687,1007.4448987097088,12.883802612013447,2.3451670333915122,1.0141045012291219,0.9041054178427633,3.4315345202551,cumulus,7.166617663398037
156.0,10.0,22.250383922211146,68.01545350789584,1008.2520352959897,1.164801720702409,15.29312291127825,1.6890381945832886,0.9322259943433013,0.4618819213529348,cumulus,20.882752419297766
296.0,11.0,4.010848068955822,80.7718074218345,1021.1797450501001,7.195931934289421,0.5279345839208607,1.5549375583274792,1.2056178841377692,3.8639267258248946,cumulus,4.309478293813137
270.0,5.0,11.501038372862908,74.7519245238004,1010.9798175514372,0.5922061739390369,5.842969264894169,1.772198523353933,1.0642409658916998,2.481964762384079,stratus,9.616465252364723
189.0,10.0,13.294113938942907,50.36500124046455,1012.1180534267378,5.142438252691401,2.752130289239621,2.917270973250363,0.7795708691256318,0,cumulus,14.058716812708866
132.0,13.0,20.17315198977999,61.159255837086235,1012.5736489315191,1.510128673813603,12.805305907361474,1.248260991417672,1.2078754886439111,1.8139272539281883,cumulus,21.12245001227552
245.0,4.0,8.163241125699175,67.1147080024975,1010.3056204675938,1.9574007269975233,2.364344721709318,1.2434198364393605,0.956988747523093,0.01397034382979312,cumulus,8.772499970868903
14.0,10.0,16.89365143831266,58.60464211508036,1017.7469502690567,8.266241406126008,8.691264435270764,1.8465200974171678,0.5700068523873033,1.8880847920324446,cumulus,17.496880057955902
106.0,17.0,20.419662680651108,51.298051460382325,1012.2890170471647,2.078411866840855,11.274678581675696,1.8285457342028684,0.9861437515577377,0,cumulus,21.91828358393229
73.0,11.0,25.335805044807326,59.71387946399257,1018.2569949052054,2.7486238827373035,17.07394353855708,1.7224149188167277,0.9134349102582942,0.6795857511377368,cumulus,26.442918729273043
20.0,11.0,22.244380293576267,56.358837574780345,1019.6522846172462,5.470488460918727,14.699264160709934,1.659882194044302,0.8530949649526298,0,cumulus,23.770232941092967
122.0,22.0,20.718296523614192,69.33778287830421,1014.7286203620013,1.675655152176066,15.35800562893303,2.0188286985905957,1.0594819018445831,0,cumulonimbus,20.419878600232856
273.0,1.0,3.9575340039910762,84.55198781802572,1017.1643375011018,1.2830455081247651,1.8852881792137326,0.7128582348619509,1.2573267998702105,4.246725581124497,stratus,2.9380018223196895
20.0,0.0,16.408352447083175,72.68835371933442,1021.1089072455665,6.679234345649375,10.252325283937699,1.3088803366564272,0.9794405172207752,3.498661855149258,stratus,15.044177016343326
319.0,13.0,6.663272682256491,78.1249185954575,1022.686743741896,5.535511897785786,2.0113869539004723,1.001722507006848,1.3251990562136695,4.444612486155281,stratus,4.759336009160327
361.0,12.0,13.167229380698481,69.02165113896953,1023.2056419411974,4.4792646554606055,6.678913315353129,1.8756102153968295,1.2933025909788949,0,cumulus,12.60072175368498
290.0,9.0,7.936076320387038,57.90988117006668,1017.2350918297774,6.89564257469912,-0.6042746377378414,1.302379233315226,0.9852339291098525,1.2103929204801585,cumulus,7.1369936680644805
185.0,16.0,14.064104525327949,56.24656356015238,1009.894904631469,2.7016172280615574,5.6495241784648895,2.4410390354995424,1.0048688255445941,0,cumulus,14.88867683139056
216.0,16.0,5.3567346638736435,72.43911469187623,1012.0714467034419,8.158818611125449,-0.0998770448780417,1.1145487042564692,0.7302776211833903,1.3398627161430405,cumulus,4.162802861205243
192.0,22.0,9.23675674620254,77.76119964582742,1006.0411467434222,2.3085247143835668,5.127598455431628,0.8670314774140163,1.0155131883482227,1.7086180560861481,stratus,8.76987325133144
93.0,7.0,29.301391281862557,61.91946533549977,1011.3657565596217,9.130200773155968,20.948254272221355,1.9258273562276975,1.0704163105557813,0,cumulus,28.929108167657112
121.0,18.0,21.31021933293584,60.69451042210481,1015.2620992925233,4.230298886399075,14.32463909327055,1.9007982217359187,0.9058964931403914,0,cumulus,21.80646907967075
116.0,10.0,28.489716171965995,60.05444393715496,1011.495628593454,4.136493951196734,19.67867752559133,2.2143148983906245,0.8599274262721868,0.5062693977991262,cumulus,28.324144185376728
298.0,18.0,2.726244139755591,73.55680536301675,1011.9583631089067,6.8613623836272195,-2.2176402134395063,0.9289461378977772,1.157777749246073,3.7963825962694933,stratus,1.5107788115485223
63.0,22.0,20.424605330982164,60.50368945616293,1015.2181246980886,2.3119391653408297,11.124498241853864,1.671602456265187,1.0162358459687064,1.8393339790014203,cumulus,19.537973711274617
296.0,19.0,0.08470385301658068,80.01048994944348,1023.8232383358624,6.6150551909712645,-5.462806211738622,1.3905776921825954,1.1675152378202456,5.179494616235852,stratus,-0.6527713527473078
54.0,21.0,23.415638301210855,53.02407611144447,1020.7633878436949,3.876706567868477,13.096771952203088,1.7219527070078076,1.0438872408296127,0,cumulus,21.36560942755679
80.0,1.0,27.056840487932178,49.58515005083003,1014.7599863069233,5.329563214279443,17.385029972643295,2.3632213778953566,1.0235938153944897,0,cumulus,26.09470505861832
219.0,12.0,9.961810515101725,73.95648279921035,1006.3319963086784,16.67042298260483,5.169744799058341,1.4370951816918929,1.2010202172169862,5.682483728400569,cumulus,11.224216201887188
70.0,18.0,18.223638682523678,62.18613429750812,1011.013611041272,9.431536459772758,11.063445608601704,2.065397153739923,1.0081096581756253,1.3614084537863327,cumulus,20.78123604604604
151.0,2.0,22.023234998538335,64.4458906154547,1006.5496341922128,2.8788777933762204,14.068437249934076,2.8024213778673217,0.9575754197369505,2.793646694225754,cumulus,24.595256891565047
146.0,19.0,21.166594811360675,57.06542229872745,1013.3876237005345,1.9363595789113823,12.003904449090339,1.9887802350289663,0.8380804197863793,0,cumulus,22.719978189620264
320.0,22.0,3.5416724364689824,76.27079835163113,1022.7029843188416,3.1714666442801915,-1.1795685806667524,1.0017360663846782,1.008218278985384,3.3543471289516886,stratus,4.190553450440511
327.0,4.0,12.03310066500174,59.80777631445796,1018.4414563539125,11.002719926053036,4.474243815086209,1.2411373602845295,0.778027795076227,0.11453143888683859,cumulus,11.501643886611218
40.0,7.0,27.365308802036452,57.9027529425162,1021.8610349808464,4.686683633726793,19.144752933624535,1.7233259022793033,1.0404691433919635,0.8876146628764453,cumulonimbus,29.338028852433403
270.0,7.0,10.388124906332092,74.68469816735076,1009.954960426074,2.1578684944103554,5.079040285212263,1.5853691963549517,0.9818743996327229,2.1455041590762494,stratus,10.42107582574205
266.0,2.0,5.856881482498795,71.5789783181583,1012.1307159874752,2.0180979762078617,0.5348471426141339,1.0012553131110704,0.7273711998408279,1.8051414941055104,stratus,3.901926394472225
19.0,5.0,26.293777377884524,40.06292048579395,1015.6757157657519,6.968667474496418,13.208898659968435,2.150324571597294,0.7856931284215091,0,cumulus,25.349098657265863
96.0,23.0,24.652071157111628,58.6284228148432,1014.7706994562543,2.047587063911123,16.780460972392603,1.7014020179568365,1.1767034004058428,0,cumulus,26.15615339165506
275.0,23.0,5.097127715095263,79.52567952677683,1016.6056953311627,2.912070251587423,-0.40047296497924534,1.6837387121492688,1.0530246998635633,3.027181691447974,stratus,6.40380067016053
201.0,19.0,5.571819672708282,69.99906959089415,1007.3018924988138,4.968273013135311,-1.6070580692563374,2.6814252204153033,0.9331044753114456,2.1200471066993174,cumulus,6.190308264254485
341.0,20.0,3.856297533620836,78.20325453265933,1016.3875884973885,3.914807301279306,-0.4516714686379078,2.088806208027979,1.2447759709538224,3.800350659879787,cumulus,3.8156606580623134
73.0,23.0,21.41357326249675,56.01096947714009,1018.9686564344505,3.543220435933692,12.547631215535871,2.3604342316388958,1.0784849677911676,0.8112760969982138,cumulus,22.56525234350777
340.0,9.0,11.689584899573765,68.06479506879995,1015.8484255513043,4.6390850961346155,4.991934104885047,1.906564635639834,1.4190095942237446,2.03083929351016,cumulus,11.275284066928323
108.0,16.0,19.35055923560997,59.038310596396656,1015.3751235660799,3.02758806060084,11.558584023720549,1.0694268434755267,0.8775357442253369,0,cumulus,19.07102272990299
191.0,10.0,17.076750867808627,58.18301118160889,1006.4695449914451,4.50829077303881,8.976200107532954,2.0563770145923272,0.8494218673468724,0,cumulus,16.203260954403362
106.0,0.0,27.057874204321877,59.50502338724285,1014.1391604318537,3.398032100960932,19.86027218143857,1.2464686124011572,0.9337462759416882,1.2022971204032151,cumulus,29.520633569259555
362.0,8.0,12.977820957318142,68.12734800678001,1016.0146140491049,5.137850321285192,5.039401295064259,1.5255920615394252,1.1798671426162086,1.0604839381098763,cumulus,13.708277004962989
175.0,8.0,19.172001392917913,67.47442836865727,1009.8804786670167,5.1760346745312225,13.468014101554568,2.2398209119111954,1.1726474779711622,2.5295737322230227,cumulus,20.0662051987413
169.0,23.0,18.808498557100776,51.45814447599195,1009.1526581212331,1.242892540758629,9.54541982520794,2.8585169869355993,1.0638064840658856,0,cumulus,19.04794613521111
232.0,10.0,8.633587224566176,70.58052943136673,1008.190665890045,9.238517979715228,3.2704508355759954,1.9394410546916077,1.3745337083974725,1.4970592003237473,cumulus,7.955254174241976
124.0,4.0,25.056234624638883,62.214959785032065,1015.5027192983365,2.562654972572786,16.87036108959315,2.1390123194145705,1.0070284126690863,2.1940210279943844,cumulus,23.62331581608658
101.0,2.0,24.918314593499282,48.99790881086022,1012.2797328306901,4.049071819779446,14.318112287033562,1.8999875767269816,0.8131690328012232,0,cumulus,22.579252296919467
321.0,15.0,4.4206496513836,64.2115534555747,1022.76983486661,10.895843016310643,-2.648029356145431,1.7936170599880923,1.1195345604677631,0.9615694957697667,cumulus,5.209333912436872
333.0,14.0,6.768926173159889,60.110577482642924,1016.7993200446575,4.656913869644472,-1.7450280258966406,1.9866512412642083,0.9634125692461512,0,cumulus,7.913473903263648
271.0,1.0,7.882510883760705,66.75676322303808,1018.3385871369932,4.009038381418492,2.1187124934101327,2.0210497632063382,1.2627467570547948,2.1872690464678346,cumulus,2.949343815094717
145.0,6.0,28.769893496044254,56.492472247653936,1003.6600913922132,2.633943491337059,20.815330644370256,1.291485712432284,0.7399322655390433,0,cumulus,31.960179952426767
231.0,11.0,10.261045390074315,59.72902948125373,1008.1020150919991,2.435037436567624,2.7301183015921153,2.6911461850295044,1.0247771777349024,0,cumulus,11.60427750263922
68.0,15.0,20.961837204126414,48.70400675087018,1015.2645425245676,1.383843729523798,10.496761827824331,2.0919915337516493,0.4619791409169797,0,cumulus,20.85264099238874
331.0,16.0,1.9266962177056763,70.51220303185778,1013.3607622799631,4.8351699676259825,-3.90405169687212,0.8531924594722535,1.075319045467162,1.3188248130741025,stratus,0.8495679034216069
256.0,0.0,4.667024045004631,81.35333240463663,1016.7305032363707,3.991025105381029,1.0751213213815745,0.6859148015380891,1.193482216092915,3.0141986924081516,stratus,4.654559279143463
88.0,0.0,27.575586827434417,53.50655233445154,1012.6108039354672,1.1568817920682448,19.387217880175,2.693390929581154,0.91265454738686,0,cumulus,24.966062618457872
133.0,18.0,18.590177903612023,63.363911353070755,1010.2547593016154,5.317379142583593,11.18094072232266,1.1938409458742603,1.2356664098255032,2.8015107466150164,cumulus,20.000453105130266
111.0,19.0,22.734401134537574,58.55065257002468,1013.5257834557686,7.587556876579356,13.3413029106215,1.7797582461976749,1.1430924558174655,0,cumulus,22.852131601276067
23.0,13.0,18.506818873669786,46.50826373081887,1023.9266456403057,5.5952486921213165,7.58174422024518,2.3451968392350233,0.8153381651898504,0,cumulus,20.332557498741238
169.0,0.0,19.171743482261885,61.85337936883239,1004.9683820335297,5.551155674614874,11.993820135170942,2.697582728756033,0.8308109663817854,0.9690807980188647,cumulus,17.94449796278866
123.0,9.0,27.363587212236578,52.55034695776992,1013.4456594367159,3.159268783644048,17.85044882371361,2.902678653640757,0.9338696754403992,0,cumulus,26.71813463492893
332.0,16.0,7.885670763308186,60.01878971187327,1023.9234037228521,3.6967360571558223,-0.17656086700740842,2.204507437076264,0.8509620542801025,0,cumulus,6.116469581700324
247.0,10.0,9.3285161163959,59.38243021841038,1017.4960945684093,5.573118498592542,1.2599949372451693,2.7836985000453063,0.46256904804679255,0.15488134369758108,cumulus,10.398634545525148
107.0,17.0,20.648816444148707,54.52979603352732,1012.0968488912953,4.450241895652706,12.490148664284558,2.8325119506870102,0.9210105696717064,0.39894363507781816,cumulus,21.99723291087929
52.0,0.0,21.081034686785447,65.31872554879924,1021.6088240167356,2.4735298112079613,13.965554276610737,1.3882769659069738,1.1595331409315037,0,cumulus,21.818496895076333
328.0,4.0,12.06527788133031,63.52530169685457,1012.1723241950568,10.813642307502743,4.021081639914064,2.3451212601719327,0.9892748438363435,0.10940155361755122,cumulus,11.605876994422337
147.0,7.0,25.211439911755786,56.449927136774576,1010.78753644128,1.5782330102016584,15.924396310263141,2.808215557784524,0.8387307658414312,0,cumulus,25.835534383894554
365.0,10.0,17.061405916128486,78.31840079965515,1013.6342778012369,3.4173018265043313,12.821551549695906,1.484590096085076,0.980082596231784,3.189295571660514,stratus,16.51266439552366
54.0,13.0,22.276846688927122,71.91928671568571,1014.9466431082516,4.803960016077025,17.86185603861396,0.8532653716412749,1.0050772874638683,1.2335421057371778,stratus,22.491257813321717
280.0,16.0,0.9177148575852123,66.37499985185708,1020.564866647595,1.9667756911917365,-5.599728175984437,1.8429103169615617,0.6687026825079996,2.186067638928086,cumulus,-1.0634656532988165
184.0,13.0,14.101854469687977,68.41636177640933,1017.3048242889583,7.043869214406665,7.644518718667034,1.9360924569564344,0.7825102362845832,0.7438004634590032,cumulus,14.375643881916975
86.0,3.0,24.17650644065263,43.469458232890815,1018.2421445428997,1.1613610228303117,13.566070079409267,1.6262859140005101,0.8102449245300407,0,cumulus,24.56831915579511
331.0,12.0,10.202506240587528,77.34212778469777,1021.0559633332567,1.0194463796087656,5.2597689754010535,1.1215423310048855,1.1174144530735566,0.9623874500604861,stratus,10.678478001014785
167.0,20.0,16.488789782615164,57.49001698040334,1016.7093188057793,4.021418788296738,8.970536023905712,1.200600140900276,0.8642230964776131,0,cumulus,18.106722550364516
340.0,1.0,11.623531684375962,66.78378653223604,1020.5175005903401,3.858772617469279,4.551680950192069,1.3061772935195952,0.913045666111118,0.7256388672050028,cumulus,12.731721230669233
13.0,2.0,17.94458063433589,65.28152955755718,1024.972944105775,3.207815604490344,11.250483587948608,2.015013421281029,0.7806783703095524,0.7944023393125723,cumulus,17.490171384486324
151.0,0.0,23.142305995916015,51.03970634240575,1001.279282847432,3.551373101047631,13.359786392500773,2.7653513402275447,0.9816838145392814,0,cumulus,21.624590699296277
74.0,15.0,21.208430537492283,58.92941723371292,1010.7672753113601,6.476011254357132,12.78622577549132,3.0292195433894666,0.9864288460542878,0,stratus,23.469651929537214
177.0,14.0,12.090606019579232,65.98559406238115,1009.3757177444742,14.539991583353265,4.957432789007983,2.055625582300715,0.7389501529101169,2.9898971251892794,cumulus,11.19630273485666
217.0,17.0,8.918327002771864,74.16016857705031,1011.1594085915963,2.3939231403794734,3.3413607677165675,1.5413524654477584,0.8966649195878635,4.209647029524473,stratus,8.029151589145298
361.0,0.0,12.899547908782575,64.0660827969074,1020.6761819074292,1.4323657219782373,5.799562786861402,1.7238159146852812,0.8961419681854522,2.2848139569966506,cirrus,13.265742863489512
10.0,5.0,22.092890033048302,40.853279403671934,1013.54484866309,4.9944548589615945,9.304892639650566,3.231381085850628,1.0921157995973776,0,cumulus,22.08625607510659
207.0,23.0,10.777060718214926,67.43200409722652,1009.1992485784343,5.316654795009488,5.108329551198944,1.252803574842153,0.8327201683490917,2.738565960509244,cumulus,9.600131840793102
154.0,18.0,15.726753567993558,68.86137349851296,1007.3761685278388,5.791156224503376,10.042875987815995,1.9480392834345812,0.8824583495165375,1.2446494724220287,cumulus,15.651290776403684
144.0,14.0,19.536854900250404,58.40042782723122,1012.8344762901207,4.208821245301631,11.840255068996509,1.950666324766056,1.0127367742403484,0.6698344666362677,cumulus,19.803799440052007
66.0,0.0,20.003255756993404,56.283042506834875,1015.9719117491886,3.4146617021062036,11.735608976785677,1.6534205382651186,0.8722867518934637,0,cumulus,20.405918583032744
67.0,8.0,24.272817555817785,60.74348850874373,1008.5929893667322,2.8631338589751802,16.25480403409529,2.625102961773354,1.0531203623084993,0,cumulus,24.27930692583066
311.0,0.0,8.775215774363321,65.3956438069589,1016.5912207769613,2.947077007222719,1.3382148217986003,0.7581039064192707,0.7880781769949177,0,cumulus,9.012634814290557
189.0,21.0,7.892124972507332,76.2723516607858,1007.5127099653716,5.960358048385152,2.997570402702735,0.8147305189464997,1.058300309966776,6.206268804031394,stratus,6.55591145881965
312.0,23.0,4.433722210995839,83.3027435060941,1011.7319258285069,6.314693364606077,0.9241534903974631,0.8278734751646166,0.9114576925051933,3.1518695764479574,stratus,3.651809265467491
174.0,6.0,22.240383120605046,53.12536343010926,1011.909578491115,5.9887751125153565,12.055907187510575,1.951676243851988,1.0120993080919196,0,cumulus,21.971105152127247
89.0,16.0,22.216499896540945,57.76814347185148,1016.4444616439797,4.4151251622774685,13.843138832029071,1.7766560778765657,0.9583314822893961,1.209595450166792,cumulus,24.430344460112163
257.0,17.0,1.7295495307528752,72.77202033660365,1014.3285450958547,3.0492420954608503,-3.7397692950238786,1.4993862798534197,1.1869071113559018,0.9960868442720885,stratus,2.76633490121996
227.0,22.0,4.649087968401517,73.55353516922112,1006.9189418656216,1.7731546036619186,-1.316029464855252,3.395400996671956,1.1286971561512618,1.3743134478144539,stratus,5.236735749031539
365.0,8.0,20.139416107265617,66.04353013795799,1015.5911985479956,4.766020477981304,12.605139545267676,1.4147803761375184,0.9360093525246648,1.518435682277596,cumulus,20.576737211296525
363.0,10.0,15.80302270916214,60.53813259585219,1018.0528535128564,8.717147494875366,7.506807289627494,1.59341093504865,0.9597022619249987,0.7777549277410152,cumulus,15.03122179784129
229.0,17.0,2.8339598253641656,75.50878822434842,1010.619372393649,0.8532508988082144,-1.8696324509204794,1.8474575425931015,1.051668207118534,3.635153388414217,stratus,2.9813872386549267
116.0,18.0,20.225683763626638,50.68688024743034,1006.1185206467622,1.6050535562666155,10.29399639495344,2.6482587334863843,0.9056879922309301,0,cumulus,21.523741270293673
142.0,1.0,23.555355005489886,71.1870415022947,1014.5899951832979,5.855622843257117,18.114626260742693,1.4291705719343835,0.7745238996084342,0.9025783853590728,stratus,25.109735767576268
218.0,2.0,11.14136123626759,62.66409399446613,1008.2613487369638,8.557630817533216,3.797025690518499,2.792872793728277,0.8570557280015046,1.6759081429205287,cumulus,11.407758515963948
206.0,4.0,11.716480990366133,55.75764032977423,1009.0821400645125,4.348482875619696,3.3015563883114085,1.9689141921432707,0.9725882673967069,0.18426630255997245,cumulus,11.952428959477361
334.0,22.0,7.087883226906247,81.61515347706954,1023.4261782488414,4.794439488238352,4.338723194314582,0.5066334334069268,0.9975271180199696,4.084267005663278,stratus,6.156475111571127
327.0,23.0,7.277066574759655,71.88183939799502,1018.4027199174369,2.4324272581885977,1.2159311709906233,1.9651852953462994,0.943359231916524,2.2805904160153747,stratus,8.265724914576602
46.0,4.0,26.2257986038722,62.45506727918609,1014.421379256024,3.055624168314679,19.69086967335415,1.9047646910042886,0.8329290687537441,0.09249468602581501,cumulus,27.1348294800835
249.0,16.0,2.835773980849935,60.255201954325656,1020.3178542403306,5.686203556950624,-5.437573623715352,2.3615333138978998,0.6661534347072255,0,cumulus,1.063292110358979
139.0,3.0,22.18107590904323,64.43136764895304,1008.3711668286486,3.289544706512661,14.580411961520824,2.3741938603707333,0.9447315213140075,0.23183131184239075,cumulus,23.648926124854313
65.0,19.0,20.76780450612171,54.93410151882795,1023.6071119040084,1.2343467118864646,11.237715969444269,2.1062462177045744,0.6741992809115716,0,cumulus,21.074853738362076
134.0,7.0,26.675748157645668,51.25819530609836,1010.178416391791,7.027693703988084,16.399897563650438,1.430116806974308,1.2069219825296813,0,cirrus,29.355452804546445
91.0,21.0,21.048401716667954,57.502711482038634,1016.4392328002132,2.1947359775273756,12.545223165335257,2.1069908344266386,1.0081921342459863,0.8627176369033871,cumulus,21.935940153493462
16.0,1.0,17.4755568984341,65.86921185532464,1026.1421156771241,8.884463078696266,11.078996249710801,1.9322793679285613,0.970775001813513,3.255907661210943,cumulus,15.790577363518201
144.0,7.0,27.163120288056106,45.200189192250804,1010.8297570346357,6.276637074746018,15.136214176459685,3.2871350622841238,0.7519511084942498,0,cumulus,27.273386773031387
283.0,17.0,0.7131570581368347,71.37669571303093,1010.6610682975288,1.3152680650012034,-5.769043559500766,0.9314536801278273,1.0896099146528073,3.252499460233971,stratus,-1.407754496257275
290.0,14.0,2.9442925824678636,66.3325336388009,1011.5121398520912,1.6979152180075907,-5.151951257291868,2.364104467365669,0.9226924758240672,0,cumulus,0.9847875247355435
247.0,18.0,0.8083051587089807,77.40059052550315,1013.1179319351016,7.621362818857207,-3.550748316908827,2.03080299425257,1.1489857418413627,3.9528311790834354,cumulus,0.2214508596147977
216.0,2.0,9.483712037897646,66.9099500240656,1016.2403964690293,3.6057080703965374,2.642183161396756,2.3209348885756858,0.9074570501773835,1.7670896001392156,cumulus,7.812741394186404
158.0,5.0,22.016476507267342,54.61963369837754,1009.3126983013639,2.529538489343223,13.46315015988516,2.444652220821471,0.7664159748114391,0,cumulus,22.90919538950329
93.0,22.0,20.39794340223626,65.67694904529242,1016.1947133607091,4.151897966239481,13.799823045269447,2.1824669737375166,0.8715601372957418,0.33720015121999725,cumulus,19.738874582729686
59.0,12.0,20.281462315882788,50.79583969130983,1018.8075544859402,11.578563516670444,9.45240981817205,3.654372772514898,1.1323231087672092,0,cumulus,21.11463919335444
137.0,20.0,22.009416170577392,65.74670178858656,1008.0042176602739,3.338223942372961,15.555228770133265,1.8345713509878805,1.0908196334382392,0.6389989530121479,cumulus,21.03320393164204
149.0,5.0,25.495725639058985,55.12898082427211,1015.3830023468283,1.3779693607942434,16.4943449332402,2.303137376935618,0.8902034593069248,0,cumulus,23.474293249319643
180.0,16.0,13.631437087353966,63.19352111177019,1015.0080470020202,1.953879866032886,6.903500243472438,2.3359142572710963,0.8981048200896946,1.3294901123723442,cirrus,13.806200789050118
209.0,15.0,6.629104114358923,70.83780091585291,1006.5603182264651,3.264358308133271,1.2446232538703061,1.3160554472044403,1.4043208203478665,3.8182602415846896,stratus,5.266476871095111
259.0,21.0,1.0507837639447672,74.62963073635574,1014.779852448832,13.966222431535376,-4.393879790220476,0.5956929574224116,1.115221092432695,4.510870522921807,cumulus,0.7256070388754428
66.0,18.0,19.508492338593367,64.35561321960266,1014.6175594583497,5.952178807592508,11.527056983589896,2.3288690234506406,1.0373747012237515,0.15430431373170495,cumulus,21.637174980896308
